id,postcode,locality,state,long,lat,NEAR_FID,NEAR_DIST
7208,3666,CREIGHTON,VIC,145.565512000000012,-36.786777000000001,16,124378.052591536514228
7209,3666,CREIGHTONS CREEK,VIC,145.565512000000012,-36.786777000000001,16,124378.052591536514228
7210,3666,EUROA,VIC,145.565512000000012,-36.786777000000001,16,124378.052591536514228
7211,3666,GOORAM,VIC,145.565512000000012,-36.786777000000001,16,124378.052591536514228
7212,3666,KELVIN VIEW,VIC,145.565512000000012,-36.786777000000001,16,124378.052591536514228
7213,3666,KITHBROOK,VIC,145.565512000000012,-36.786777000000001,16,124378.052591536514228
20918,3666,LONGWOOD EAST,VIC,145.455954600000013,-36.838232800000000,16,115144.123203947572620
7214,3666,MIEPOLL,VIC,145.565512000000012,-36.786777000000001,16,124378.052591536514228
7215,3666,MOGLONEMBY,VIC,145.565512000000012,-36.786777000000001,16,124378.052591536514228
7216,3666,MOLKA,VIC,145.565512000000012,-36.786777000000001,16,124378.052591536514228
20919,3666,PRANJIP,VIC,145.382569600000011,-36.732076180000000,16,123917.675141095474828
7217,3666,RIGGS CREEK,VIC,145.565512000000012,-36.786777000000001,16,124378.052591536514228
7218,3666,RUFFY,VIC,145.565512000000012,-36.786777000000001,16,124378.052591536514228
7219,3666,SHEANS CREEK,VIC,145.565512000000012,-36.786777000000001,16,124378.052591536514228
7220,3666,STRATHBOGIE,VIC,145.565512000000012,-36.786777000000001,16,124378.052591536514228
7221,3666,TARCOMBE,VIC,145.565512000000012,-36.786777000000001,16,124378.052591536514228
7222,3669,BOHO,VIC,145.708667999999989,-36.625332999999998,16,146123.669912682060385
7223,3669,BOHO SOUTH,VIC,145.708667999999989,-36.625332999999998,16,146123.669912682060385
7224,3669,CREEK JUNCTION,VIC,145.708667999999989,-36.625332999999998,16,146123.669912682060385
7225,3669,EARLSTON,VIC,145.708667999999989,-36.625332999999998,16,146123.669912682060385
7226,3669,GOWANGARDIE,VIC,145.708667999999989,-36.625332999999998,16,146123.669912682060385
7227,3669,KOONDA,VIC,145.708667999999989,-36.625332999999998,16,146123.669912682060385
7228,3669,MARRAWEENEY,VIC,145.708667999999989,-36.625332999999998,16,146123.669912682060385
7229,3669,TAMLEUGH,VIC,145.708667999999989,-36.625332999999998,16,146123.669912682060385
7230,3669,TAMLEUGH NORTH,VIC,145.708667999999989,-36.625332999999998,16,146123.669912682060385
20920,3669,UPOTIPOTPON,VIC,145.800327199999998,-36.496681690000003,16,162573.875108155072667
7231,3669,VIOLET TOWN,VIC,145.708667999999989,-36.625332999999998,16,146123.669912682060385
7232,3670,BADDAGINNIE,VIC,145.852449000000007,-36.623747999999999,15,151845.226846626756014
7233,3670,TARNOOK,VIC,145.852449000000007,-36.623747999999999,15,151845.226846626756014
7234,3670,WARRENBAYNE,VIC,145.852449000000007,-36.623747999999999,15,151845.226846626756014
7235,3671,BENALLA,VIC,145.420691000000005,-36.385143999999997,16,161827.886952956818277
7236,3672,BENALLA,VIC,145.977760999999987,-36.554935999999998,15,163693.073604953358881
7237,3672,BENALLA WEST,VIC,145.977760999999987,-36.554935999999998,15,163693.073604953358881
7238,3673,BENALLA,VIC,146.062513999999993,-36.669929000000003,15,156432.427015177119756
7239,3673,BROKEN CREEK,VIC,146.062513999999993,-36.669929000000003,15,156432.427015177119756
7240,3673,GOOMALIBEE,VIC,146.062513999999993,-36.669929000000003,15,156432.427015177119756
7241,3673,KILFEERA,VIC,146.062513999999993,-36.669929000000003,15,156432.427015177119756
7242,3673,LAKE MOKOAN,VIC,146.062513999999993,-36.669929000000003,15,156432.427015177119756
7243,3673,LIMA,VIC,146.062513999999993,-36.669929000000003,15,156432.427015177119756
7244,3673,LIMA EAST,VIC,146.062513999999993,-36.669929000000003,15,156432.427015177119756
7245,3673,LIMA SOUTH,VIC,146.062513999999993,-36.669929000000003,15,156432.427015177119756
7246,3673,LURG,VIC,146.062513999999993,-36.669929000000003,15,156432.427015177119756
7247,3673,MOLYULLAH,VIC,146.062513999999993,-36.669929000000003,15,156432.427015177119756
7248,3673,MOORNGAG,VIC,146.062513999999993,-36.669929000000003,15,156432.427015177119756
7249,3673,SAMARIA,VIC,146.062513999999993,-36.669929000000003,15,156432.427015177119756
7250,3673,SWANPOOL,VIC,146.062513999999993,-36.669929000000003,15,156432.427015177119756
7251,3673,TATONG,VIC,146.062513999999993,-36.669929000000003,15,156432.427015177119756
7252,3673,UPOTIPOTPON,VIC,146.062513999999993,-36.669929000000003,15,156432.427015177119756
7253,3673,UPPER LURG,VIC,146.062513999999993,-36.669929000000003,15,156432.427015177119756
7254,3673,UPPER RYANS CREEK,VIC,146.062513999999993,-36.669929000000003,15,156432.427015177119756
7255,3673,WINTON,VIC,146.062513999999993,-36.669929000000003,15,156432.427015177119756
7256,3673,WINTON NORTH,VIC,146.062513999999993,-36.669929000000003,15,156432.427015177119756
7257,3675,BOWEYA,VIC,146.266834999999986,-36.565078000000000,15,176269.575487018038984
7258,3675,BOWEYA NORTH,VIC,146.266834999999986,-36.565078000000000,15,176269.575487018038984
7259,3675,GLENROWAN,VIC,146.266834999999986,-36.565078000000000,15,176269.575487018038984
7260,3675,GLENROWAN WEST,VIC,146.266834999999986,-36.565078000000000,15,176269.575487018038984
7261,3675,GRETA,VIC,146.266834999999986,-36.565078000000000,15,176269.575487018038984
7262,3675,GRETA SOUTH,VIC,146.266834999999986,-36.565078000000000,15,176269.575487018038984
7263,3675,GRETA WEST,VIC,146.266834999999986,-36.565078000000000,15,176269.575487018038984
7264,3675,HANSONVILLE,VIC,146.266834999999986,-36.565078000000000,15,176269.575487018038984
7265,3675,MOUNT BRUNO,VIC,146.266834999999986,-36.565078000000000,15,176269.575487018038984
7266,3675,TAMINICK,VIC,146.266834999999986,-36.565078000000000,15,176269.575487018038984
7267,3676,WANGARATTA,VIC,146.338612000000012,-36.341245000000001,15,200482.529619355656905
7268,3677,APPIN PARK,VIC,146.330564000000010,-36.358016999999997,15,198525.622127885697410
7269,3677,WANGARATTA,VIC,146.330564000000010,-36.358016999999997,15,198525.622127885697410
7270,3677,WANGARATTA WEST,VIC,146.330564000000010,-36.358016999999997,15,198525.622127885697410
7271,3677,YARRUNGA,VIC,146.330564000000010,-36.358016999999997,15,198525.622127885697410
7272,3678,BOBINAWARRAH,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7273,3678,BOORHAMAN,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7274,3678,BOORHAMAN EAST,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7275,3678,BOWSER,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7276,3678,BYAWATHA,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
6993,3678,CARBOOR,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
6994,3678,CHESHUNT,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
6995,3678,CHESHUNT SOUTH,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
6996,3678,DOCKER,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
6997,3678,DOCKERS PLAINS,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
6998,3678,EAST WANGARATTA,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
6999,3678,EDI,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7000,3678,EDI UPPER,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7001,3678,EVERTON,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7002,3678,EVERTON UPPER,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7003,3678,KILLAWARRA,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7004,3678,KING VALLEY,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7005,3678,LACEBY,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7006,3678,LONDRIGAN,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7007,3678,MARKWOOD,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7008,3678,MEADOW CREEK,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7009,3678,MILAWA,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7010,3678,NORTH WANGARATTA,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7011,3678,OXLEY,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7012,3678,OXLEY FLATS,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7013,3678,PEECHELBA,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7014,3678,PEECHELBA EAST,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7015,3678,ROSE RIVER,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7016,3678,TARRAWINGEE,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7017,3678,WABONGA,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7018,3678,WALDARA,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7019,3678,WANGANDARY,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7020,3678,WANGARATTA FORWARD,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7021,3678,WANGARATTA SOUTH,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7022,3678,WHITLANDS,VIC,146.482438999999999,-36.688920000000003,15,177714.221066800644621
7023,3682,BORALMA,VIC,146.428655999999989,-36.174270999999997,15,220476.845623222616268
7024,3682,LILLIPUT,VIC,146.428655999999989,-36.174270999999997,15,220476.845623222616268
7025,3682,NORONG,VIC,146.428655999999989,-36.174270999999997,15,220476.845623222616268
7026,3682,SPRINGHURST,VIC,146.428655999999989,-36.174270999999997,15,220476.845623222616268
7027,3683,CHILTERN,VIC,146.604622000000006,-36.180787000000002,15,228587.789538060809718
7028,3683,CHILTERN VALLEY,VIC,146.604622000000006,-36.180787000000002,15,228587.789538060809718
7029,3683,CORNISHTOWN,VIC,146.604622000000006,-36.180787000000002,15,228587.789538060809718
7030,3683,INDIGO,VIC,146.604622000000006,-36.180787000000002,15,228587.789538060809718
7031,3685,BOORHAMAN NORTH,VIC,146.470638000000008,-36.056449000000001,15,233615.447814194019884
7032,3685,BRIMIN,VIC,146.470638000000008,-36.056449000000001,15,233615.447814194019884
7033,3685,BROWNS PLAINS,VIC,146.470638000000008,-36.056449000000001,15,233615.447814194019884
20921,3685,CARLYLE,VIC,146.484817899999996,-36.009136190000000,15,238785.124393623234937
7034,3685,DUGAYS BRIDGE,VIC,146.470638000000008,-36.056449000000001,15,233615.447814194019884
7035,3685,GOORAMADDA,VIC,146.470638000000008,-36.056449000000001,15,233615.447814194019884
7036,3685,GREAT SOUTHERN,VIC,146.470638000000008,-36.056449000000001,15,233615.447814194019884
7037,3685,LAKE MOODEMERE,VIC,146.470638000000008,-36.056449000000001,15,233615.447814194019884
7038,3685,NORONG CENTRAL,VIC,146.470638000000008,-36.056449000000001,15,233615.447814194019884
7039,3685,PRENTICE NORTH,VIC,146.470638000000008,-36.056449000000001,15,233615.447814194019884
7040,3685,RUTHERGLEN,VIC,146.470638000000008,-36.056449000000001,15,233615.447814194019884
7041,3687,CARLYLE,VIC,146.415927000000011,-36.018771000000001,15,234768.712923525192309
7042,3687,WAHGUNYAH,VIC,146.415927000000011,-36.018771000000001,15,234768.712923525192309
7043,3688,BARNAWARTHA,VIC,146.717193000000009,-36.119194999999998,1,237263.058461320266360
7044,3688,BARNAWARTHA NORTH,VIC,146.717193000000009,-36.119194999999998,1,237263.058461320266360
7045,3688,INDIGO UPPER,VIC,146.717193000000009,-36.119194999999998,1,237263.058461320266360
7046,3688,INDIGO VALLEY,VIC,146.717193000000009,-36.119194999999998,1,237263.058461320266360
7047,3689,WODONGA,VIC,144.989792999999992,-37.675759999999997,16,13555.610991988996830
7048,3690,WEST WODONGA,VIC,146.864361000000002,-36.135717000000000,1,225827.241064573521726
7049,3690,WODONGA,VIC,146.864361000000002,-36.135717000000000,1,225827.241064573521726
7050,3690,WODONGA PLAZA,VIC,146.864361000000002,-36.135717000000000,1,225827.241064573521726
7051,3691,ALLANS FLAT,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
20922,3691,BANDIANA,VIC,146.930755900000008,-36.135912079999997,1,220402.745935978484340
7052,3691,BARANDUDA,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
20923,3691,BARNAWARTHA NORTH,VIC,146.748030900000003,-36.087089859999999,1,233346.078868640150176
7053,3691,BELLBRIDGE,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7054,3691,BERRINGAMA,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7055,3691,BETHANGA,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7056,3691,BONEGILLA,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7057,3691,BUNGIL,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7058,3691,CASTLE CREEK,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7059,3691,CORAL BANK,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7060,3691,DEDERANG,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7061,3691,EBDEN,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7062,3691,GATEWAY ISLAND,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7063,3691,GLEN CREEK,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7064,3691,GUNDOWRING,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7065,3691,HUME WEIR,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7066,3691,HUON CREEK,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7067,3691,KANCOONA,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7068,3691,KANCOONA SOUTH,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7069,3691,KERGUNYAH,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
20924,3691,KERGUNYAH SOUTH,VIC,147.028411100000000,-36.428807419999998,1,228591.279472731577698
7070,3691,KIEWA,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7071,3691,KILLARA,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
20925,3691,LAKE HUME VILLAGE,NSW,147.034463399999993,-36.093573350000000,1,209955.385737768636318
7072,3691,LENEVA,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7073,3691,LONE PINE,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7074,3691,LUCYVALE,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7075,3691,MONGANS BRIDGE,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7076,3691,MOUNT ALFRED,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
20926,3691,OSBORNES FLAT,VIC,146.909136600000011,-36.320629369999999,1,231490.995054905273719
7077,3691,RUNNING CREEK,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7078,3691,STAGHORN FLAT,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7079,3691,TALGARNO,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7080,3691,TANGAMBALANGA,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7081,3691,THOLOGOLONG,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7082,3691,UPPER GUNDOWRING,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7083,3691,WODONGA FORWARD,VIC,147.880990999999995,-36.027154000000003,1,140184.153818926512031
7084,3694,BANDIANA,VIC,146.919492999999989,-36.150677999999999,1,222015.378767052607145
7085,3694,BANDIANA MILPO,VIC,146.919492999999989,-36.150677999999999,1,222015.378767052607145
7086,3695,CHARLEROI,VIC,147.123673999999994,-36.304285000000000,1,213959.893441640073434
7087,3695,HUON,VIC,147.123673999999994,-36.304285000000000,1,213959.893441640073434
7088,3695,RED BLUFF,VIC,147.123673999999994,-36.304285000000000,1,213959.893441640073434
7089,3695,SANDY CREEK,VIC,147.123673999999994,-36.304285000000000,1,213959.893441640073434
7090,3697,TAWONGA,VIC,147.179249999999996,-36.687530000000002,15,224633.717290523403790
7091,3698,TAWONGA SOUTH,VIC,147.149468000000013,-36.722034000000001,15,220237.713397880084813
7092,3699,BOGONG,VIC,147.299257000000011,-36.844307000000001,15,224016.492260610684752
7093,3699,FALLS CREEK,VIC,147.299257000000011,-36.844307000000001,15,224016.492260610684752
7094,3699,MOUNT BEAUTY,VIC,147.299257000000011,-36.844307000000001,15,224016.492260610684752
20927,3699,NELSE,VIC,147.365610199999992,-36.833907539999998,15,229700.202191444899654
7095,3700,BULLIOH,VIC,147.355269999999990,-36.335898000000000,1,198581.024805128952721
20928,3700,GEORGES CREEK,VIC,147.258154800000000,-36.150632770000001,1,194898.610479829105316
7096,3700,JARVIS CREEK,VIC,147.355269999999990,-36.335898000000000,1,198581.024805128952721
7097,3700,TALLANGATTA,VIC,147.355269999999990,-36.335898000000000,1,198581.024805128952721
7098,3700,TALLANGATTA EAST,VIC,147.355269999999990,-36.335898000000000,1,198581.024805128952721
7099,3701,DARTMOUTH,VIC,147.476819000000006,-36.638769000000003,1,212065.185243145766435
7100,3701,ESKDALE,VIC,147.476819000000006,-36.638769000000003,1,212065.185243145766435
7101,3701,FERNVALE,VIC,147.476819000000006,-36.638769000000003,1,212065.185243145766435
7102,3701,GRANITE FLAT,VIC,147.476819000000006,-36.638769000000003,1,212065.185243145766435
7103,3701,GRANYA,VIC,147.476819000000006,-36.638769000000003,1,212065.185243145766435
7104,3701,MITTA MITTA,VIC,147.476819000000006,-36.638769000000003,1,212065.185243145766435
20929,3701,OLD TALLANGATTA,VIC,147.249954000000002,-36.201938509999998,1,198376.936803068267182
7105,3701,SHELLEY,VIC,147.476819000000006,-36.638769000000003,1,212065.185243145766435
20930,3701,TALLANDOON,VIC,147.220704899999987,-36.401326560000001,1,212628.082783168705646
20931,3701,TALLANGATTA SOUTH,VIC,147.281573299999991,-36.324138280000000,1,203252.837775588996010
7106,3701,TALLANGATTA VALLEY,VIC,147.476819000000006,-36.638769000000003,1,212065.185243145766435
7107,3704,KOETONG,VIC,147.493439999999993,-36.132612999999999,1,175666.964832642726833
7108,3705,CUDGEWA,VIC,147.769911000000008,-36.322884000000002,1,168820.822173930326244
7109,3705,NARIEL VALLEY,VIC,147.769911000000008,-36.322884000000002,1,168820.822173930326244
7110,3707,BIGGARA,VIC,148.037958000000003,-36.586315999999997,1,175338.468474849796621
7111,3707,BRINGENBRONG,NSW,148.037958000000003,-36.586315999999997,1,175338.468474849796621
7112,3707,COLAC COLAC,VIC,148.037958000000003,-36.586315999999997,1,175338.468474849796621
7113,3707,CORRYONG,VIC,148.037958000000003,-36.586315999999997,1,175338.468474849796621
24264,3707,DEEP CREEK NSW 2460 CORRYONG,VIC,148.043813000000000,-36.171868000000003,1,139467.235689250577707
20932,3707,NARIEL VALLEY,VIC,147.928614799999991,-36.582383790000002,1,180706.534167805890320
7114,3707,THOWGLA VALLEY,VIC,148.037958000000003,-36.586315999999997,1,175338.468474849796621
20933,3707,TOM GROGGIN,VIC,148.080574600000006,-36.595619020000001,1,174074.934889324707910
7115,3707,TOWONG,VIC,148.037958000000003,-36.586315999999997,1,175338.468474849796621
7116,3707,TOWONG UPPER,VIC,148.037958000000003,-36.586315999999997,1,175338.468474849796621
7117,3708,TINTALDRA,VIC,147.942058000000003,-36.070928000000002,1,138776.087753367290134
7118,3709,BURROWYE,VIC,147.667372999999998,-36.035907999999999,1,156693.752689223707421
7119,3709,GUYS FOREST,VIC,147.667372999999998,-36.035907999999999,1,156693.752689223707421
20934,3709,MOUNT ALFRED,VIC,147.631305300000008,-36.000677719999999,1,157457.653704256546916
20935,3709,PINE MOUNTAIN,VIC,147.832757500000014,-36.011892469999999,1,142760.448752134223469
7120,3709,WALWA,VIC,147.667372999999998,-36.035907999999999,1,156693.752689223707421
7121,3711,BUXTON,VIC,145.682161000000008,-37.410469999999997,15,70643.484287727391347
7122,3712,RUBICON,VIC,145.839056999999997,-37.320900000000002,15,87552.235644073211006
7123,3712,THORNTON,VIC,145.839056999999997,-37.320900000000002,15,87552.235644073211006
7124,3713,EILDON,VIC,145.906229999999994,-37.241526999999998,15,97948.961009550766903
7125,3713,LAKE EILDON,VIC,145.906229999999994,-37.241526999999998,15,97948.961009550766903
20936,3713,TAYLOR BAY,VIC,145.880224999999996,-37.207948430000002,15,99006.087183770476258
7126,3714,ACHERON,VIC,145.687889000000013,-37.210538000000000,15,87988.747179036654416
7127,3714,ALEXANDRA,VIC,145.687889000000013,-37.210538000000000,15,87988.747179036654416
7128,3714,CATHKIN,VIC,145.687889000000013,-37.210538000000000,15,87988.747179036654416
7129,3714,CRYSTAL CREEK,VIC,145.687889000000013,-37.210538000000000,15,87988.747179036654416
20937,3714,DEVILS RIVER,VIC,145.806011799999993,-37.188974330000001,15,96248.221022774348967
7130,3714,FAWCETT,VIC,145.687889000000013,-37.210538000000000,15,87988.747179036654416
7131,3714,KORIELLA,VIC,145.687889000000013,-37.210538000000000,15,87988.747179036654416
20938,3714,MAINTONGOON,VIC,145.778102100000012,-37.131129110000003,15,99817.545042726822430
7132,3714,TAGGERTY,VIC,145.687889000000013,-37.210538000000000,15,87988.747179036654416
20939,3714,WHANREGARWEN,VIC,145.619652500000001,-37.218934800000000,15,83854.493407657180796
7133,3715,ANCONA,VIC,145.739418999999998,-36.985747000000003,15,111532.787717056373367
6851,3715,MERTON,VIC,145.739418999999998,-36.985747000000003,15,111532.787717056373367
6852,3715,WOODFIELD,VIC,145.739418999999998,-36.985747000000003,15,111532.787717056373367
6853,3717,FLOWERDALE,VIC,145.435776000000004,-37.286611000000001,15,69494.616988752095494
6854,3717,GHIN GHIN,VIC,145.435776000000004,-37.286611000000001,15,69494.616988752095494
6855,3717,GLENBURN,VIC,145.435776000000004,-37.286611000000001,15,69494.616988752095494
6856,3717,HOMEWOOD,VIC,145.435776000000004,-37.286611000000001,15,69494.616988752095494
6857,3717,KILLINGWORTH,VIC,145.435776000000004,-37.286611000000001,15,69494.616988752095494
6858,3717,LIMESTONE,VIC,145.435776000000004,-37.286611000000001,15,69494.616988752095494
6859,3717,MURRINDINDI,VIC,145.435776000000004,-37.286611000000001,15,69494.616988752095494
6860,3717,YEA,VIC,145.435776000000004,-37.286611000000001,15,69494.616988752095494
6861,3718,MOLESWORTH,VIC,145.540960000000013,-37.144067000000000,15,87773.393441160529619
6862,3719,GOBUR,VIC,145.608490999999987,-37.041215000000001,15,100661.352574174903566
6863,3719,KANUMBRA,VIC,145.608490999999987,-37.041215000000001,15,100661.352574174903566
6864,3719,TERIP TERIP,VIC,145.608490999999987,-37.041215000000001,15,100661.352574174903566
6865,3719,YARCK,VIC,145.608490999999987,-37.041215000000001,15,100661.352574174903566
6866,3720,BONNIE DOON,VIC,145.850303999999994,-37.017240999999999,15,113841.273528142977739
6867,3722,BARWITE,VIC,146.253267999999991,-37.202634000000003,15,124303.290308046460268
6868,3722,MANSFIELD,VIC,146.253267999999991,-37.202634000000003,15,124303.290308046460268
6869,3722,MIRIMBAH,VIC,146.253267999999991,-37.202634000000003,15,124303.290308046460268
6870,3723,ARCHERTON,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
6871,3723,BARJARG,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
6872,3723,BOOROLITE,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
6873,3723,BRIDGE CREEK,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
6874,3723,DELATITE,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
20940,3723,ENOCHS POINT,VIC,146.118620200000009,-37.418550449999998,15,101298.437443407296087
6875,3723,GAFFNEYS CREEK,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
6876,3723,GOUGHS BAY,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
6877,3723,HOWES CREEK,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
6878,3723,HOWQUA,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
6879,3723,HOWQUA HILLS,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
6880,3723,HOWQUA INLET,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
6881,3723,JAMIESON,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
6882,3723,KEVINGTON,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
20941,3723,KNOCKWOOD,VIC,146.259477800000013,-37.425707090000003,15,112012.124731194038759
6883,3723,MACS COVE,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
6884,3723,MAINDAMPLE,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
6885,3723,MATLOCK,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
6886,3723,MERRIJIG,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
6887,3723,MOUNT BULLER,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
6888,3723,MOUNTAIN BAY,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
6889,3723,NILLAHCOOTIE,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
6890,3723,PIRIES,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
6891,3723,SAWMILL SETTLEMENT,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
6892,3723,TOLMIE,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
6893,3723,WOODS POINT,VIC,146.256506999999999,-36.894464999999997,15,147278.255431809549918
6894,3724,MANSFIELD,VIC,146.076831999999996,-37.053108000000002,15,123492.920397218069411
6895,3725,BOXWOOD,VIC,145.937326000000013,-36.414358999999997,15,176123.934840491245268
6896,3725,CHESNEY VALE,VIC,145.937326000000013,-36.414358999999997,15,176123.934840491245268
6897,3725,GOORAMBAT,VIC,145.937326000000013,-36.414358999999997,15,176123.934840491245268
6898,3725,MAJOR PLAINS,VIC,145.937326000000013,-36.414358999999997,15,176123.934840491245268
6899,3725,STEWARTON,VIC,145.937326000000013,-36.414358999999997,15,176123.934840491245268
6900,3726,BUNGEET,VIC,145.960208999999992,-36.332253999999999,15,185280.831153325707419
6901,3726,BUNGEET WEST,VIC,145.960208999999992,-36.332253999999999,15,185280.831153325707419
6902,3726,DEVENISH,VIC,145.960208999999992,-36.332253999999999,15,185280.831153325707419
6903,3726,THOONA,VIC,145.960208999999992,-36.332253999999999,15,185280.831153325707419
6904,3727,ALMONDS,VIC,145.957775999999996,-36.242443000000002,16,194123.673902432085015
6905,3727,LAKE ROWAN,VIC,145.957775999999996,-36.242443000000002,16,194123.673902432085015
6906,3727,PELLUEBLA,VIC,145.957775999999996,-36.242443000000002,16,194123.673902432085015
6907,3727,ST JAMES,VIC,145.957775999999996,-36.242443000000002,16,194123.673902432085015
6908,3727,WAGGARANDALL,VIC,145.957775999999996,-36.242443000000002,16,194123.673902432085015
6909,3727,YUNDOOL,VIC,145.957775999999996,-36.242443000000002,16,194123.673902432085015
6910,3728,BOOMAHNOOMOONAH,VIC,145.959014999999994,-36.148921999999999,16,203455.342082644609036
6911,3728,TUNGAMAH,VIC,145.959014999999994,-36.148921999999999,16,203455.342082644609036
6912,3728,WILBY,VIC,145.959014999999994,-36.148921999999999,16,203455.342082644609036
6913,3728,YOUARANG,VIC,145.959014999999994,-36.148921999999999,16,203455.342082644609036
